price,price_m2,area_m2,address,url
,,Plotas,,
206 690 €,3 450                                    €/m²,59.9,Žirmūnai Žirmūnų g.,https://www.aruodas.lt/butai-vilniuje-zirmunuose-zirmunu-g-p-namai-aktyviam-miesto-zmogui-kurio-1-3539440/?search_pos=127
281 700 €,4 493                                    €/m²,62.7,Šnipiškės Linkmenų g.,https://www.aruodas.lt/butai-vilniuje-snipiskese-linkmenu-g-parduodamas-kambariu-butas-naujausiame-1-3596864/?search_pos=128
169 000 €,3 596                                    €/m²,47,Pašilaičiai Edinburgo g.,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-edinburgo-g-parodomasis-butas-jau-pardavime-1-3588067/?search_pos=129
94 887 €,3 478                                    €/m²,27.3,Žirmūnai Kareivių g.,https://www.aruodas.lt/patalpa-viesbucio-vilniuje-zirmunuose-kareiviu-g-buto-numeris-projekte-v-paskirtis-1-3603710/?search_pos=130
648 000 €,5 226                                    €/m²,124,Markučiai Paplaujos g.,https://www.aruodas.lt/butai-vilniuje-markuciuose-paplaujos-g-parduodami-unikalus-kv-m-penthouse-1-3558296/?search_pos=131
184 990 €,3 176                                    €/m²,58.2,Pašilaičiai Justiniškių g.,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-justiniskiu-g-gyvenamosios-paskirties-butas-a-laiptineje-1-3495139/?search_pos=132
154 105 €,3 550                                    €/m²,43.4,Visoriai Mokslininkų g.,https://www.aruodas.lt/butai-vilniuje-visoriuose-mokslininku-g-naujas-nt-projektas-visoriuose-teoremos-1-3601872/?search_pos=133
499 900 €,4 678                                    €/m²,106.9,Naujamiestis Panerių g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-paneriu-g-buto-isskirtinumai-kotedzas-1-3473657/?search_pos=134
535 300 €,6 161                                    €/m²,86.9,Naujamiestis J. Basanavičiaus g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-j-basanaviciaus-g-parduodamas-erdvus-kambariu-butas-su-1-3596776/?search_pos=135
232 900 €,3 341                                    €/m²,69.7,Viršuliškės Vito Lingio g.,https://www.aruodas.lt/butai-vilniuje-virsuliskese-vito-lingio-g-parduodamas-erdvus-kambariu-butas-naujai-1-3549694/?search_pos=136
275 495 €,5 500                                    €/m²,50.1,Šnipiškės Kalvarijų g.,https://www.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-parduodamas-kambariu-butas-lucky-homes-1-3586939/?search_pos=137
610 000 €,6 790                                    €/m²,89.8,Žvėrynas Blindžių g.,https://www.aruodas.lt/butai-vilniuje-zveryne-blindziu-g-paruodamas-prabangiai-irengtas-kambariu-1-3603522/?search_pos=138
299 398 €,2 200                                    €/m²,136.1,Jeruzalė Bitininkų g.,https://www.aruodas.lt/butai-vilniuje-jeruzaleje-bitininku-g-parduodamas-labai-geros-bukles-suremontuotas-1-3602638/?search_pos=139
219 000 €,2 538                                    €/m²,86.3,Karoliniškės Loretos Asanavičiūtės g.,https://www.aruodas.lt/butai-vilniuje-karoliniskese-loretos-asanaviciutes-g-parduodamas-pilnai-irengtas-kambariu-butas-1-3601804/?search_pos=140
215 000 €,2 500                                    €/m²,86,Kalnėnai Lukšinės g.,https://www.aruodas.lt/butai-vilniuje-kalnenuose-luksines-g-del-savo-geros-patogios-lokacijos-bei-1-3400033/?search_pos=141
32 800 €,1 291                                    €/m²,25.4,Žemieji Paneriai Vaduvos g.,https://www.aruodas.lt/butai-vilniuje-zemuosiuose-paneriuose-vaduvos-g--dalis-kambariu-buto-su-rusiu-1-3601654/?search_pos=142
102 000 €,3 461                                    €/m²,29.5,Naujininkai Kaminkelio g.,https://www.aruodas.lt/butai-vilniuje-naujininkuose-kaminkelio-g-monopolio-namai-siulo-ivairius-butu-1-3361435/?search_pos=143
238 090 €,3 631                                    €/m²,65.6,Fabijoniškės Liongino Baliukevičiaus-Dzūko g.,https://www.aruodas.lt/butai-vilniuje-fabijoniskese-liongino-baliukeviciaus-dzuko-g-nauja-statyba-fabijoniskese-salia-visoriu-1-3563573/?search_pos=144
170 000 €,3 694                                    €/m²,46,Justiniškės Rygos g.,https://www.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-namo-baigtumas-butas-parduodamas-su-1-3540010/?search_pos=145
160 000 €,2 107                                    €/m²,75.9,Pašilaičiai Leičių g.,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-leiciu-g-butas-su-daline-apdaila-minimalus-1-3539294/?search_pos=146
345 000 €,5 921                                    €/m²,58.3,Senamiestis Sodų g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-sodu-g-nepriekaistingai-irengtas-modernus-butas-1-3583577/?search_pos=147
67 500 €,2 492                                    €/m²,27.1,Paneriai Dubliškių g.,https://www.aruodas.lt/butai-vilniuje-paneriuose-dubliskiu-g-parduodamas-bustas-naujame-projekte-visai-1-3607870/?search_pos=148
82 000 €,2 350                                    €/m²,34.9,Paneriai Dubliškių g.,https://www.aruodas.lt/butai-vilniuje-paneriuose-dubliskiu-g-parduodamas-bustas-naujame-projekte-visai-1-3607874/?search_pos=149
237 000 €,2 920                                    €/m²,81.2,Tarandė Gailašių g.,https://www.aruodas.lt/butai-vilniuje-tarandeje-gailasiu-g-atviru-duru-diena-lapkricio-d-1-3593681/?search_pos=150
,,Plotas,,
119 900 €,1 879                                    €/m²,63.8,Lazdynai Erfurto g.,https://www.aruodas.lt/butai-vilniuje-lazdynuose-erfurto-g-parduodamas-remontuotinas-kambariu-butas-1-3608062/?search_pos=151
315 000 €,4 052                                    €/m²,77.7,Markučiai Sibiro g.,https://www.aruodas.lt/butai-vilniuje-markuciuose-sibiro-g-parduodamas-isskirtinio-dizaino-premium-1-3598228/?search_pos=152
185 000 €,2 737                                    €/m²,67.6,Pašilaičiai Perkūnkiemio g.,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-perkunkiemio-g-parduodamas-erdvus-kambariu-butas-kv-1-3584703/?search_pos=153
519 000 €,4 613                                    €/m²,112.5,Paupys Paupio g.,https://www.aruodas.lt/butai-vilniuje-paupyje-paupio-g-naujausias-paupio-kvartalas-suprojektuotas-1-3596148/?search_pos=154
98 000 €,3 483                                    €/m²,28.1,Naujamiestis Švitrigailos g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-svitrigailos-g-naujai-siuolaikiskai-irengtas-butas-1-3607338/?search_pos=155
165 000 €,4 968                                    €/m²,33.2,Senamiestis Aušros Vartų g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-ausros-vartu-g-butas-parduodamas-aukciono-budu-kvieciame-1-3607728/?search_pos=156
859 000 €,7 538                                    €/m²,114,Markučiai Manufaktūrų g.,https://www.aruodas.lt/butai-vilniuje-markuciuose-manufakturu-g-tai-namai-kuriuose-susipina-harmonija-1-3604536/?search_pos=157
479 000 €,5 717                                    €/m²,83.8,Paupys Paupio g.,https://www.aruodas.lt/butai-vilniuje-paupyje-paupio-g-naujausias-paupio-kvartalas-suprojektuotas-1-3576945/?search_pos=158
239 000 €,4 275                                    €/m²,55.9,Naujamiestis Mindaugo g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-mindaugo-g-parduodamas-sviesus-ir-siltas-kambariu-1-3606806/?search_pos=159
479 000 €,4 528                                    €/m²,105.8,Užupis Paupio g.,https://www.aruodas.lt/butai-vilniuje-uzupyje-paupio-g-naujausias-paupio-kvartalas-suprojektuotas-1-3566565/?search_pos=160
330 000 €,3 910                                    €/m²,84.4,Senamiestis Šv. Stepono g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-sv-stepono-g-butas-senamiestyje-su-galimybe-isigyti-1-3563159/?search_pos=161
169 800 €,3 251                                    €/m²,52.2,Viršuliškės Viršuliškių g.,https://www.aruodas.lt/butai-vilniuje-virsuliskese-virsuliskiu-g-parduodamas-gyvenamosios-paskirties-loftas-1-3603586/?search_pos=162
395 000 €,5 620                                    €/m²,70.3,Senamiestis Pamėnkalnio g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-pamenkalnio-g-parduodamas-pilnai-renovuotas-kambariu-1-3592765/?search_pos=163
194 500 €,2 498                                    €/m²,77.9,Šnipiškės Kalvarijų g.,https://www.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-erdvus-funckionalaus-isplanavimo-butas-1-3591617/?search_pos=164
129 900 €,2 030                                    €/m²,64,Justiniškės Taikos g.,https://www.aruodas.lt/butai-vilniuje-justiniskese-taikos-g-jaukus-butas-su-balkonais-justiniskese-1-3595982/?search_pos=165
162 000 €,3 982                                    €/m²,40.7,Senamiestis K. Vanagėlio g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-k-vanagelio-g-nuo-kosmoso-karu-iki-apsilankymo-lrt-laidoje-1-3600454/?search_pos=166
230 000 €,3 981                                    €/m²,57.8,Naujamiestis Šaltinių g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-saltiniu-g-parduodamas-jaukus-pilnai-irengtas-1-3607330/?search_pos=167
237 000 €,3 938                                    €/m²,60.2,Antakalnis Smėlio g.,https://www.aruodas.lt/butai-vilniuje-antakalnyje-smelio-g-parduodamas-jaukus-kambariu-butas-1-3607276/?search_pos=168
239 000 €,3 606                                    €/m²,66.3,Verkiai Mokslininkų g.,https://www.aruodas.lt/butai-vilniuje-verkiuose-mokslininku-g-sellolt-nt-ekspertai-be-procentu-sveiki-1-3606462/?search_pos=169
419 000 €,5 863                                    €/m²,71.5,Paupys Aukštaičių g.,https://www.aruodas.lt/butai-vilniuje-paupyje-aukstaiciu-g-parduodami-kv-m-apartamentai-paupyje-1-3605130/?search_pos=170
314 000 €,2 904                                    €/m²,108.1,Pilaitė Katniavos g.,https://www.aruodas.lt/butai-vilniuje-pilaiteje-katniavos-g-parduodamias-aukstomis-lubomis-kambariu-1-3601820/?search_pos=171
420 000 €,4 096                                    €/m²,102.5,Senamiestis Šv. Mikalojaus g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-sv-mikalojaus-g-pacioje-senamiescio-sirdyjeparduodamas-1-3607374/?search_pos=172
145 000 €,2 449                                    €/m²,59.2,Fabijoniškės Vėtrungių g.,https://www.aruodas.lt/butai-vilniuje-fabijoniskese-vetrungiu-g-parduodamas-erdvus-kambariu-butas-1-3604788/?search_pos=173
39 900 €,1 950                                    €/m²,20.5,Bajorai Paukščių Tako g.,https://www.aruodas.lt/butai-vilniuje-bajoruose-pauksciu-tako-g-parduodamas-bustas-prie-misko-bajoruose-1-3607742/?search_pos=174
85 000 €,3 400                                    €/m²,25,Naujamiestis Švitrigailos g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-svitrigailos-g--parduodamas-ka-tik-irengtas-dar-negyventas-1-3606900/?search_pos=175
,,Plotas,,
219 000 €,4 080                                    €/m²,53.7,Justiniškės Justiniškių g.,https://www.aruodas.lt/butai-vilniuje-justiniskese-justiniskiu-g-parduodamas-sviesus-ir-siuolaikiskas-1-3602370/?search_pos=176
64 500 €,3 785                                    €/m²,17,Antakalnis Žolyno g.,https://www.aruodas.lt/butai-vilniuje-antakalnyje-zolyno-g-parduodamas-jaukus-kambario-butas-1-3603658/?search_pos=177
127 700 €,4 730                                    €/m²,27,Pilaitė Vištyčio g.,https://www.aruodas.lt/butai-vilniuje-pilaiteje-vistycio-g--parduodamas-su-viskuo-ka-matote-nuotraukose-1-3593565/?search_pos=178
170 000 €,3 209                                    €/m²,53,Naujamiestis S. Konarskio g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-s-konarskio-g-parduodamas-sviesus-ir-jaukus-k-butas-1-3607230/?search_pos=179
146 000 €,2 036                                    €/m²,71.7,Naujoji Vilnia Linksmoji g.,https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-linksmoji-g-buto-duomenys-bendras-plotas-kvm-1-3584307/?search_pos=180
119 000 €,3 606                                    €/m²,33,Žvėrynas Blindžių g.,https://www.aruodas.lt/butai-vilniuje-zveryne-blindziu-g-sis-vieno-kambario-butas-siulo-unikalia-1-3606556/?search_pos=181
398 000 €,5 475                                    €/m²,72.7,Senamiestis Vokiečių g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-vokieciu-g-parduodamas-moderniai-irengtas-butas-vilniaus-1-3602094/?search_pos=182
69 000 €,6 706                                    €/m²,10.3,Naujamiestis Kauno g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-kauno-g-parduodamas-jaukus-loftas-naujamiestyje-1-3601668/?search_pos=183
105 000 €,1 875                                    €/m²,56,Vilkpėdė Titnago g.,https://www.aruodas.lt/butai-vilniuje-vilkpedeje-titnago-g-kvieciame-i-atviru-duru-diena-ketvirtadieni-1-3588755/?search_pos=184
234 800 €,3 015                                    €/m²,77.9,Viršuliškės Sudervės kel.,https://www.aruodas.lt/butai-vilniuje-virsuliskese-suderves-kel-parduodamas-butas-naujame-isskirtines-1-3534209/?search_pos=185
240 400 €,3 087                                    €/m²,77.9,Viršuliškės Sudervės kel.,https://www.aruodas.lt/butai-vilniuje-virsuliskese-suderves-kel-parduodamas-butas-naujame-isskirtines-1-3534231/?search_pos=186
389 000 €,4 017                                    €/m²,96.8,Senamiestis A. Jakšto g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-a-jaksto-g-senamiescio-perlas-m-butas-a-jaksto-1-3593407/?search_pos=187
199 000 €,3 618                                    €/m²,55,Pilaitė Vištyčio g.,https://www.aruodas.lt/butai-vilniuje-pilaiteje-vistycio-g-isikurkite-naujai-vystomame-a-klases-1-3598458/?search_pos=188
199 000 €,3 181                                    €/m²,62.6,Pilaitė Vištyčio g.,https://www.aruodas.lt/butai-vilniuje-pilaiteje-vistycio-g-isikurkite-naujai-vystomame-a-klases-1-3568077/?search_pos=189
121 700 €,4 442                                    €/m²,27.4,Pilaitė Vištyčio g.,https://www.aruodas.lt/butai-vilniuje-pilaiteje-vistycio-g-parduodamas-k-butas-naujame-mazaaukstes-1-3601086/?search_pos=190
315 000 €,4 191                                    €/m²,75.2,Naujamiestis A. Vivulskio g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-a-vivulskio-g-parduodamas-k-butas-naujamiestyje-1-3607546/?search_pos=191
244 300 €,4 212                                    €/m²,58,Naujininkai Kaminkelio g.,https://www.aruodas.lt/butai-vilniuje-naujininkuose-kaminkelio-g-moderniai-dizaineres-irengtas-k-butas-1-3606804/?search_pos=192
125 000 €,2 966                                    €/m²,42.2,Pašilaičiai Medeinos g.,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-medeinos-g-parduodamas-dvieju-kambariu-butas-1-3595346/?search_pos=193
85 000 €,1 989                                    €/m²,42.7,Antakalnis Kregždžių g.,https://www.aruodas.lt/butai-vilniuje-antakalnyje-kregzdziu-g-parduodamas-jaukus-ir-sviesus-vieno-kambario-1-3600478/?search_pos=194
184 900 €,2 651                                    €/m²,69.8,Šeškinė Ukmergės g.,https://www.aruodas.lt/butai-vilniuje-seskineje-ukmerges-g-strategiskai-patogioje-miesto-vietoje-1-3600018/?search_pos=195
295 000 €,4 671                                    €/m²,63.2,Senamiestis Pamėnkalnio g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-pamenkalnio-g-erdvus-dvieju-kkambariu-butas-senamiestyje-1-3603976/?search_pos=196
215 000 €,2 328                                    €/m²,92.3,Lazdynėliai Jonažolių g.,https://www.aruodas.lt/butai-vilniuje-lazdyneliuose-jonazoliu-g-parduodamas-erdvus-kambariu-butas-su-1-3607134/?search_pos=197
260 146 €,3 470                                    €/m²,75,Tarandė Užubalių g.,https://www.aruodas.lt/butai-vilniuje-tarandeje-uzubaliu-g-tarandes-panoramos-tai-gyvenimo-patogumas-1-3598562/?search_pos=198
288 910 €,3 325                                    €/m²,86.9,Tarandė Užubalių g.,https://www.aruodas.lt/butai-vilniuje-tarandeje-uzubaliu-g-tarandes-panoramos-tai-gyvenimo-patogumas-1-3600356/?search_pos=199
246 948 €,3 325                                    €/m²,74.3,Tarandė Užubalių g.,https://www.aruodas.lt/butai-vilniuje-tarandeje-uzubaliu-g-tarandes-panoramos-tai-gyvenimo-patogumas-1-3600360/?search_pos=200
,,Plotas,,
349 000 €,4 563                                    €/m²,76.5,Užupis Kreivasis skg.,https://www.aruodas.lt/butai-vilniuje-uzupyje-kreivasis-skg-parduodamas-prabangiai-irengtas-erdvus-ir-1-3607376/?search_pos=201
94 700 €,2 786                                    €/m²,34,Markučiai Ramunių g.,https://www.aruodas.lt/butai-vilniuje-markuciuose-ramuniu-g-parduodamas-bustas-su-terasa-naujame-projekte-1-3607744/?search_pos=202
145 000 €,2 014                                    €/m²,72,Lazdynai Architektų g.,https://www.aruodas.lt/butai-vilniuje-lazdynuose-architektu-g-parduodamas-kambariu-butas-su-ispudinga-1-3606926/?search_pos=203
210 000 €,2 386                                    €/m²,88,Naujamiestis Z. Sierakausko g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-z-sierakausko-g-parduodamas-ju-kambariu-butas-mansardoje-1-3608126/?search_pos=204
55 000 €,2 881                                    €/m²,19.1,Antakalnis Žolyno g.,https://www.aruodas.lt/butai-vilniuje-antakalnyje-zolyno-g-parduodamas-kambario-butas-bendrabutis-1-3550628/?search_pos=205
